BOROUGH,BLOCK,LOT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE
5,1277,263,10303,2,0,2,1910,1,530000
5,1277,263,10303,2,0,2,1910,1,265310
5,1272,1002,10303,1,0,1,1988,1,160000
5,1272,1004,10303,1,0,1,1988,1,220000
5,1278,1009,10303,1,0,1,1988,1,175000
5,1278,1028,10303,1,0,1,1988,1,138000
5,1278,1136,10303,1,0,1,1988,1,170500
5,1278,1165,10303,1,0,1,1988,1,232500
5,1318,128,10303,0,0,0,0,1,80000
5,1318,121,10303,0,0,0,1931,1,140000
5,1392,2,10303,128,0,128,1984,2,90000
5,1290,354,10303,0,1,1,1984,4,280000
5,1267,1,10303,0,1,1,1989,4,2725000
5,1290,305,0,0,0,0,0,4,10000
5,1290,311,0,0,0,0,0,4,450000
5,1003,4,10302,1,2,3,1931,1,395000
5,1003,6,10302,1,1,2,1931,1,450000
5,1006,83,10302,1,0,1,1910,1,237768
5,1008,7,10302,1,0,1,1899,1,450000
5,1008,38,10302,1,1,2,1931,1,232000
5,1008,62,10302,1,0,1,1930,1,345000
5,1012,14,10302,1,0,1,1915,1,395000
5,1012,98,10302,1,0,1,2003,1,349500
5,1014,3,10302,1,0,1,1920,1,305000
5,1017,35,10302,1,0,1,1915,1,241079
5,1017,45,10302,1,0,1,1915,1,425000
5,1018,41,10302,1,0,1,1920,1,392813
5,1018,57,10302,1,0,1,1915,1,310000
5,1026,5,10302,1,0,1,1925,1,275000
5,1026,42,10302,1,1,2,1910,1,110000
5,1026,43,10302,1,0,1,1925,1,152100
5,1032,8,10302,1,0,1,1899,1,274000
5,1032,30,10302,1,0,1,1955,1,293080
5,1034,42,10302,1,0,1,1899,1,232750
5,1038,68,10302,1,0,1,1925,1,349000
5,1039,59,10302,1,0,1,1910,1,208633
5,1039,154,10302,1,0,1,1970,1,385000
5,1039,233,10302,1,0,1,1915,1,481000
5,1039,266,10302,1,0,1,1994,1,352000
5,1040,58,10302,1,0,1,1915,1,225000
5,1042,72,10302,1,0,1,1905,1,366000
5,1042,100,10302,1,1,2,1931,1,435000
5,1042,262,10302,1,0,1,2010,1,465000
5,1043,75,10302,1,0,1,1920,1,397500
5,1043,77,10302,1,0,1,1920,1,290000
5,1043,85,10302,1,0,1,1920,1,390000
5,1044,9,10302,1,0,1,1925,1,414500
5,1044,31,10302,1,0,1,1930,1,440000
5,1044,33,10302,1,0,1,1910,1,373000
5,1044,123,10302,1,0,1,1910,1,437500
5,1047,20,10302,1,0,1,1910,1,480000
5,1050,145,10302,1,0,1,1925,1,390000
5,1050,145,10302,1,0,1,1925,1,580000
5,1054,3,10302,1,0,1,1920,1,200000
5,1054,21,10302,1,0,1,1930,1,267750
5,1057,45,10302,1,0,1,1945,1,425000
5,1057,61,10302,1,0,1,1925,1,425000
5,1058,58,10302,1,0,1,1920,1,400000
5,1058,62,10302,1,0,1,1920,1,380000
5,1059,21,10302,1,0,1,1910,1,325000
5,1060,12,10302,1,0,1,1910,1,385000
5,1064,3,10302,1,0,1,1940,1,425000
5,1064,45,10302,1,0,1,1935,1,465000
5,1064,69,10302,1,0,1,1935,1,180000
5,1065,45,10302,1,0,1,2005,1,640472
5,1065,55,10302,1,0,1,2006,1,455000
5,1065,144,10302,1,0,1,2005,1,267800
5,1068,93,10302,1,0,1,1930,1,205000
5,1073,92,10302,1,1,2,1931,1,315000
5,1074,43,10302,1,0,1,1915,1,240500
5,1079,63,10302,1,0,1,1920,1,230000
5,1080,33,10302,1,1,2,1931,1,200000
5,1086,45,10302,1,0,1,2001,1,140000
5,1087,18,10302,1,0,1,1899,1,112000
5,1088,12,10302,1,0,1,1920,1,250000
5,1095,19,10302,1,0,1,1920,1,390000
5,1096,13,10302,1,0,1,1910,1,280000
5,1096,60,10302,1,0,1,1960,1,173775
5,1098,12,10302,1,0,1,1905,1,318000
5,1099,50,10302,1,0,1,1945,1,315000
5,1101,43,10302,1,0,1,1901,1,183150
5,1103,21,10302,1,0,1,1915,1,345000
5,1103,30,10302,1,0,1,1915,1,170000
5,1104,30,10302,1,0,1,1915,1,320000
5,1116,134,10302,1,0,1,2015,1,470645
5,1116,135,10302,1,0,1,2015,1,471510
5,1116,136,10302,1,0,1,2015,1,481650
5,1116,149,10302,1,0,1,2015,1,481650
5,1116,150,10302,1,0,1,2015,1,475000
5,1121,59,10302,1,0,1,1935,1,410000
5,1123,11,10302,1,0,1,2006,1,140000
5,1123,12,10302,1,0,1,2006,1,130000
5,1123,13,10302,1,0,1,2006,1,122000
5,1123,14,10302,1,0,1,2006,1,115000
5,1126,8,10302,1,0,1,1935,1,381650
5,1126,45,10302,1,0,1,1935,1,206000
5,1131,28,10302,1,0,1,1899,1,260000
5,1131,28,10302,1,0,1,1899,1,579781
5,1131,101,10302,1,0,1,1905,1,345000
5,1132,13,10302,1,0,1,1920,1,400000
5,1132,68,10302,1,0,1,1955,1,355000
5,1133,176,10302,1,0,1,1990,1,215000
5,1140,40,10302,1,0,1,1960,1,405000
5,1003,22,10302,2,1,3,1931,1,700000
5,1008,1,10302,2,1,3,1945,1,630000
5,1008,10,10302,2,0,2,1899,1,275000
5,1008,10,10302,2,0,2,1899,1,251545
5,1012,43,10302,2,0,2,2001,1,177450
5,1012,44,10302,2,0,2,2001,1,477157
5,1012,58,10302,2,0,2,1915,1,244000
5,1013,29,10302,2,0,2,2002,1,330000
5,1016,1,10302,2,0,2,1910,1,515000
5,1018,22,10302,2,0,2,1915,1,431000
5,1023,15,10302,2,0,2,1920,1,760000
5,1027,44,10302,2,0,2,1905,1,230000
5,1029,35,10302,2,0,2,1940,1,367200
5,1029,35,10302,2,0,2,1940,1,240000
5,1032,11,10302,2,0,2,1910,1,290000
5,1032,16,10302,2,0,2,1910,1,369000
5,1037,5,10302,2,1,3,1931,1,477538
5,1038,21,10302,2,0,2,1935,1,280000
5,1038,31,10302,2,0,2,1925,1,210000
5,1039,33,10302,2,0,2,1920,1,189000
5,1039,58,10302,2,0,2,2003,1,380000
5,1040,33,10302,2,0,2,1915,1,404000
5,1044,46,10302,2,0,2,1910,1,540000
5,1045,62,10302,2,0,2,1899,1,375000
5,1045,69,10302,2,0,2,1899,1,480000
5,1047,61,10302,2,0,2,1910,1,370000
5,1050,104,10302,2,0,2,1925,1,385000
5,1056,47,10302,2,0,2,1925,1,400000
5,1058,26,10302,2,0,2,1920,1,429999
5,1061,52,10302,2,0,2,1905,1,630000
5,1074,22,10302,2,0,2,1920,1,580000
5,1074,22,10302,2,0,2,1920,1,225000
5,1075,5,10302,2,0,2,2001,1,261612
5,1077,14,10302,2,0,2,1915,1,227500
5,1078,46,10302,2,0,2,1920,1,263640
5,1078,46,10302,2,0,2,1920,1,383224
5,1084,40,10302,2,0,2,1915,1,333000
5,1087,28,10302,2,0,2,1899,1,485000
5,1094,10,10302,2,0,2,1920,1,417000
5,1096,6,10302,2,0,2,1910,1,200000
5,1096,48,10302,2,0,2,1910,1,360000
5,1096,95,10302,2,0,2,1910,1,405000
5,1099,53,10302,2,0,2,1955,1,410000
5,1100,28,10302,2,0,2,1905,1,405000
5,1102,52,10302,2,0,2,1905,1,330000
5,1116,94,10302,2,0,2,2015,1,486940
5,1116,95,10302,2,0,2,2014,1,466440
5,1116,97,10302,2,0,2,2014,1,469000
5,1116,100,10302,2,0,2,2015,1,491790
5,1116,102,10302,2,0,2,2015,1,496860
5,1116,104,10302,2,0,2,2014,1,481548
5,1116,128,10302,2,0,2,2015,1,481548
5,1116,129,10302,2,0,2,2015,1,455000
5,1116,130,10302,2,0,2,2015,1,495000
5,1116,130,10302,2,0,2,2015,1,486720
5,1116,131,10302,2,0,2,2015,1,501930
5,1116,132,10302,2,0,2,2015,1,496860
5,1116,133,10302,2,0,2,2015,1,481548
5,1116,137,10302,2,0,2,2015,1,494000
5,1116,152,10302,2,0,2,2015,1,490000
5,1116,153,10302,2,0,2,2015,1,491790
5,1116,154,10302,2,0,2,2015,1,466440
5,1121,92,10302,2,0,2,1930,1,260000
5,1123,80,10302,2,0,2,1935,1,300000
5,1123,81,10302,2,0,2,1935,1,107000
5,1124,13,10302,2,0,2,1935,1,228000
5,1124,15,10302,2,0,2,1930,1,390000
5,1126,25,10302,2,0,2,1935,1,224945
5,1126,34,10302,2,0,2,1935,1,420000
5,1126,54,10302,2,0,2,2003,1,425000
5,1132,126,10302,2,0,2,1899,1,390000
5,1140,61,10302,2,0,2,2002,1,480000
5,1074,89,10302,2,0,2,1915,1,320000
5,1039,1001,10302,1,0,1,2008,1,280000
5,1039,1005,10302,1,0,1,2008,1,305000
5,1012,17,0,0,0,0,0,1,20000
5,1047,20,10302,1,0,1,1910,1,80000
5,1084,19,0,0,0,0,0,1,440000
5,1099,42,0,0,0,0,0,1,496860
5,1116,106,10302,0,0,0,0,1,6900000
5,1126,79,10302,1,0,1,2016,1,415740
5,1100,22,10302,9,0,9,1931,2,475000
5,1036,1,10302,4,1,5,1931,2,195000
5,1101,61,10302,0,1,1,1918,4,300000
5,1023,8,10302,0,1,1,1945,4,100000
5,1023,13,10302,0,1,1,1931,4,100000
5,1053,116,10302,0,1,1,2001,4,3200000
5,1077,52,10302,0,3,3,1931,4,380000
5,1068,18,0,0,0,0,0,4,22000
5,1123,15,10302,0,4,4,1995,4,545000
5,1003,1,10302,0,0,0,0,4,350000
5,1005,1,10302,0,0,0,0,4,850000
5,6651,5,10309,1,0,1,1920,1,660000
5,6665,90,10309,1,0,1,2014,1,687318
5,6666,58,10309,1,0,1,2003,1,400000
5,6668,37,10309,1,0,1,1901,1,475000
5,6668,85,10309,1,0,1,2001,1,975000
5,6668,140,10309,1,0,1,1987,1,915000
5,6668,160,10309,1,0,1,1986,1,999999
5,6670,70,10309,1,0,1,1970,1,830000
5,6670,113,10309,1,0,1,1970,1,590000
5,6670,118,10309,1,0,1,2004,1,670000
5,6670,126,10309,1,0,1,1955,1,555000
5,6671,65,10309,1,0,1,2001,1,525000
5,6675,7,10309,1,0,1,1899,1,660000
5,6677,25,10309,1,0,1,1970,1,620000
5,6681,70,10309,1,0,1,1910,1,485000
5,6681,74,10309,1,0,1,1899,1,715000
5,6681,77,10309,1,0,1,1925,1,430000
5,6681,87,10309,1,0,1,1960,1,1125000
5,6694,248,10309,1,0,1,1970,1,532000
5,6699,41,10309,1,0,1,1992,1,1070000
5,6700,57,10309,1,0,1,2001,1,810000
5,6705,60,10309,1,0,1,2004,1,855000
5,6708,32,10309,1,0,1,2014,1,1191352
5,6708,34,10309,1,0,1,2014,1,967337
5,6712,116,10309,1,0,1,1935,1,405000
5,6712,195,10309,1,0,1,1940,1,390000
5,6712,420,10309,1,0,1,1986,1,920000
5,6721,34,10309,1,0,1,1960,1,520000
5,6725,32,10309,1,0,1,1987,1,475000
5,6726,52,10309,1,0,1,1987,1,465000
5,6726,90,10309,1,0,1,1986,1,411000
5,6727,98,10309,1,0,1,1988,1,375000
5,6728,20,10309,1,0,1,1996,1,479000
5,6728,24,10309,1,0,1,1996,1,400000
5,6728,40,10309,1,0,1,1988,1,520000
5,6729,1,10309,1,0,1,2015,1,375000
5,6729,1,10309,1,0,1,2015,1,1513687
5,6729,55,10309,1,0,1,2015,1,1349181
5,6743,67,10309,1,0,1,1986,1,1070000
5,6744,85,10309,1,0,1,1989,1,550500
5,6744,97,10309,1,0,1,1989,1,1145000
5,6744,165,10309,1,0,1,1986,1,960000
5,6744,185,10309,1,0,1,1986,1,1375000
5,6749,52,10309,1,0,1,1999,1,778000
5,6751,210,10309,1,0,1,1999,1,1235000
5,6751,324,10309,1,0,1,1920,1,590000
5,6760,77,10309,1,0,1,1899,1,680000
5,6856,27,10309,1,0,1,1975,1,710000
5,6858,60,10309,1,0,1,1945,1,520000
5,6865,15,10309,1,0,1,1920,1,605000
5,6896,76,10309,1,0,1,1940,1,560000
5,6900,9,10309,1,0,1,1945,1,740000
5,6943,42,10309,1,0,1,2001,1,580000
5,6949,33,10309,1,0,1,1965,1,518000
5,6651,33,10309,2,0,2,1990,1,750000
5,6670,106,10309,2,0,2,2016,1,885876
5,6670,107,10309,2,0,2,2016,1,880786
5,6670,109,10309,2,0,2,2016,1,814600
5,6672,52,10309,2,0,2,1999,1,599000
5,6672,55,10309,2,0,2,1999,1,490000
5,6700,52,10309,2,0,2,1986,1,800000
5,6701,24,10309,2,0,2,1987,1,980000
5,6705,85,10309,2,0,2,1980,1,719900
5,6712,22,10309,2,0,2,2010,1,900000
5,6740,1,10309,2,0,2,1996,1,975000
5,6740,100,10309,2,0,2,1998,1,759000
5,6740,108,10309,2,0,2,1998,1,820000
5,6741,69,10309,2,0,2,1992,1,950000
5,6744,36,10309,2,0,2,1985,1,860000
5,6750,69,10309,2,0,2,1997,1,760000
5,6750,121,10309,2,0,2,2005,1,740000
5,6750,121,10309,2,0,2,2005,1,635000
5,6750,122,10309,2,0,2,2005,1,775000
5,6859,14,10309,2,0,2,1970,1,752000
5,6860,15,10309,2,1,2,1930,1,615000
5,6860,25,10309,2,0,2,1983,1,1204000
5,6865,1,10309,2,0,2,2004,1,905000
5,6907,38,10309,2,0,2,2016,1,880786
5,6907,62,10309,2,0,2,2015,1,916323
5,6944,84,10309,2,0,2,2004,1,675000
5,6972,50,10309,2,0,2,1970,1,610000
5,6979,39,10309,2,0,2,2004,1,619999
5,6979,64,10309,2,0,2,2015,1,150000
5,6979,66,10309,2,0,2,2015,1,150000
5,6979,80,10309,2,0,2,2015,1,75000
5,6979,82,10309,2,0,2,2015,1,75000
5,6979,92,10309,2,0,2,2016,1,641497
5,6979,94,10309,2,0,2,2016,1,646588
5,6979,96,10309,2,0,2,2016,1,650661
5,6979,98,10309,2,0,2,2016,1,650661
5,6979,100,10309,2,0,2,2015,1,650661
5,6979,104,10309,2,0,2,2015,1,580301
5,6979,106,10309,2,0,2,2015,1,585392
5,6979,108,10309,2,0,2,2015,1,585392
5,6979,110,10309,2,0,2,2015,1,575210
5,6979,112,10309,2,0,2,2015,1,575209
5,6979,114,10309,2,0,2,2015,1,575209
5,6979,116,10309,2,0,2,2015,1,585493
5,6979,248,10309,2,0,2,2007,1,615000
5,6979,274,10309,2,0,2,2007,1,635000
5,6979,296,10309,2,0,2,2005,1,615000
5,6979,304,10309,2,0,2,2016,1,626233
5,6979,308,10309,2,0,2,2016,1,609931
5,6979,310,10309,2,0,2,2016,1,609931
5,6979,312,10309,2,0,2,2016,1,609931
5,6979,314,10309,2,0,2,0,1,626223
5,6660,1,0,0,0,0,0,1,8500000
5,6865,12,0,0,0,0,0,1,400000
5,6896,31,0,0,0,0,0,1,525000
5,6979,78,10309,0,0,0,0,1,75000
5,6760,49,10309,0,0,0,1931,4,420000
5,6681,1,10309,2,2,4,1931,4,1550000
5,2242,1,10306,1,0,1,1985,1,825800
5,2247,27,10306,1,0,1,1920,1,967745
5,2247,30,10306,1,0,1,1935,1,485000
5,2249,65,10306,1,0,1,2013,1,936000
5,2258,11,10306,1,0,1,1987,1,995000
5,2270,48,10306,1,0,1,1965,1,565000
5,2270,50,10306,1,0,1,1963,1,527500
5,2272,31,10306,1,0,1,1980,1,760000
5,2274,1,10306,1,0,1,2001,1,1200000
5,2279,39,10306,1,0,1,1993,1,897500
5,2280,7,10306,1,0,1,1920,1,730000
5,2292,60,10306,1,0,1,1955,1,785000
5,4327,78,10306,1,0,1,1965,1,499000
5,4328,35,10306,1,0,1,1965,1,495000
5,4328,65,10306,1,0,1,1965,1,559000
5,4328,65,10306,1,0,1,1965,1,495000
5,4328,68,10306,1,0,1,1965,1,478000
5,4328,82,10306,1,0,1,1965,1,464000
5,4332,178,10306,1,0,1,1970,1,590000
5,4347,133,10306,1,0,1,1994,1,342000
5,4347,143,10306,1,0,1,1994,1,350000
5,4374,20,10306,1,0,1,1960,1,477500
5,4376,28,10306,1,0,1,1965,1,790000
5,4377,52,10306,1,0,1,1960,1,375000
5,4377,58,10306,1,0,1,1960,1,499000
5,4396,63,10306,1,0,1,1955,1,410000
5,4399,10,10306,1,0,1,1955,1,530000
5,4399,47,10306,1,0,1,1960,1,999999
5,4399,184,10306,1,0,1,1955,1,495000
5,4399,184,10306,1,0,1,1955,1,320000
5,4399,273,10306,1,0,1,1955,1,615000
5,4400,1,10306,1,0,1,1960,1,600000
5,4402,15,10306,1,0,1,1999,1,1700000
5,4402,22,10306,1,0,1,1925,1,649000
5,4415,2,10306,1,0,1,1970,1,970000
5,4416,75,10306,1,0,1,1955,1,637000
5,4417,17,10306,1,0,1,1982,1,892000
5,4419,77,10306,1,0,1,1955,1,665000
5,4419,123,10306,1,0,1,1955,1,557500
5,4420,45,10306,1,0,1,1975,1,670000
5,4421,1,10306,1,0,1,1930,1,1350000
5,4421,53,10306,1,0,1,1997,1,779000
5,4421,65,10306,1,0,1,1975,1,689000
5,4421,94,10306,1,0,1,1975,1,740000
5,4421,104,10306,1,0,1,1975,1,665000
5,4421,213,10306,1,0,1,1965,1,489000
5,4427,1,10306,1,0,1,2003,1,1550000
5,4433,1,10306,1,0,1,1970,1,820000
5,4434,7,10306,1,0,1,1940,1,699000
5,4435,43,10306,1,0,1,1965,1,763750
5,4435,47,10306,1,0,1,1970,1,815000
5,4437,6,10306,1,0,1,1920,1,575000
5,4467,7,10306,1,0,1,1960,1,585000
5,4468,71,10306,1,0,1,1950,1,785000
5,4315,46,10306,2,0,2,1970,1,795000
5,4347,65,10306,2,0,2,1975,1,620000
5,4467,15,10306,2,0,2,1915,1,700000
5,4330,15,0,0,0,0,0,1,280000
5,2268,20,10306,1,0,1,2001,1,999999
5,2268,31,10306,1,0,1,1935,1,695000
5,2287,85,10306,1,0,1,1970,1,1020800
5,2287,103,10306,1,0,1,1955,1,740000
5,2306,67,10306,1,0,1,1960,1,815000
5,2306,86,10306,1,0,1,1955,1,650000
5,2306,252,10306,1,0,1,1965,1,810000
5,2306,374,10306,1,0,1,1965,1,1170000
5,2268,168,0,0,0,0,0,1,400000
5,2268,197,0,0,0,0,0,1,400000
5,2827,114,10305,1,0,1,1996,1,535000
5,2829,22,10305,1,0,1,1960,1,378313
5,2841,15,10304,1,0,1,1910,1,350000
5,2842,86,10305,1,0,1,1899,1,435000
5,2842,100,10305,1,0,1,1976,1,399000
5,2844,53,10305,1,0,1,1965,1,410000
5,2844,70,10305,1,0,1,1901,1,420000
5,2844,70,10305,1,0,1,1901,1,235000
5,2844,70,10305,1,0,1,1901,1,170000
5,2844,103,10305,1,0,1,1901,1,450000
5,2846,66,10305,1,0,1,1910,1,415000
5,2846,238,10305,1,0,1,1992,1,300000
5,2847,100,10305,1,0,1,2016,1,530508
5,2847,178,10305,1,0,1,2000,1,430000
5,2848,173,10305,1,0,1,1989,1,410000
5,2849,31,10305,1,0,1,1940,1,415000
5,2851,9,10305,1,0,1,2016,1,560037
5,2853,41,10305,1,0,1,1994,1,225000
5,2853,44,10305,1,0,1,1996,1,340000
5,2853,52,10305,1,0,1,1950,1,700000
5,2854,14,10305,1,0,1,1901,1,380000
5,2858,7,10305,1,0,1,1910,1,277000
5,2859,165,10305,1,0,1,1985,1,498000
5,2859,192,10305,1,0,1,1987,1,390000
5,2859,203,10305,1,0,1,1985,1,383000
5,2859,234,10305,1,0,1,1985,1,390000
5,2861,25,10305,1,0,1,1955,1,530000
5,2861,56,10305,1,0,1,1989,1,235000
5,2862,182,10305,1,0,1,2015,1,590000
5,2864,79,10305,1,0,1,1901,1,470000
5,2864,95,10305,1,0,1,2004,1,610000
5,2864,99,10305,1,0,1,2004,1,573000
5,2865,34,10305,1,0,1,1950,1,458000
5,2865,56,10305,1,0,1,2004,1,580000
5,2866,132,10305,1,0,1,1998,1,521000
5,2967,75,10305,1,0,1,1920,1,491000
5,2967,75,10305,1,0,1,1920,1,491000
5,2970,30,10305,1,0,1,1992,1,375000
5,2973,24,10305,1,0,1,2006,1,420000
5,2978,1,10305,1,0,1,1985,1,668000
5,2978,4,10305,1,0,1,1985,1,582000
5,2982,12,10305,1,0,1,1960,1,460000
5,2982,35,10305,1,0,1,1955,1,400000
5,2983,40,10305,1,0,1,1910,1,470000
5,2983,85,10305,1,0,1,1997,1,629000
5,2983,170,10305,1,0,1,2012,1,656000
5,2984,4,10305,1,0,1,1986,1,425000
5,2984,78,10305,1,0,1,1988,1,410000
5,2984,80,10305,1,0,1,1988,1,436000
5,2985,19,10305,1,0,1,1988,1,405000
5,2991,21,10305,1,0,1,1988,1,410000
5,2993,155,10305,1,0,1,1995,1,485000
5,2996,77,10305,1,0,1,1991,1,375000
5,2996,90,10305,1,0,1,1991,1,50000
5,2996,96,10305,1,0,1,1991,1,409000
5,2997,11,10305,1,0,1,1965,1,375000
5,2997,53,10305,1,0,1,1976,1,460000
5,3001,5,10305,1,0,1,1940,1,640000
5,3001,26,10305,1,0,1,1920,1,665000
5,3005,30,10305,1,0,1,2005,1,940000
5,3007,18,10305,1,0,1,1980,1,528000
5,3019,19,10305,1,0,1,1925,1,420000
5,3023,73,10305,1,0,1,2002,1,499000
5,3024,159,10305,1,0,1,1997,1,550000
5,3034,6,10305,1,0,1,1950,1,490000
5,3037,87,10305,1,0,1,1997,1,490000
5,3038,54,10305,1,0,1,1960,1,994000
5,3038,75,10305,1,0,1,1935,1,700000
5,3070,7,10305,1,0,1,1991,1,356000
5,3070,27,10305,1,0,1,2006,1,620000
5,3070,43,10305,1,0,1,1960,1,695000
5,3070,48,10305,1,0,1,1905,1,469000
5,3071,32,10305,1,0,1,1997,1,480000
5,3071,36,10305,1,0,1,1997,1,460000
5,3071,134,10305,1,0,1,2000,1,500000
5,3071,210,10305,1,0,1,1997,1,469000
5,3071,213,10305,1,0,1,1997,1,317378
5,3071,222,10305,1,0,1,1997,1,502000
5,3072,88,10305,1,0,1,1901,1,450000
5,3072,98,10305,1,0,1,1901,1,439900
5,3072,117,10305,1,0,1,1965,1,550000
5,2846,196,10305,2,0,2,1899,1,530000
5,2847,23,10305,2,0,2,1915,1,775000
5,2847,23,10305,2,0,2,1915,1,540000
5,2847,48,10305,2,0,2,1931,1,603000
5,2847,52,10305,2,0,2,1901,1,600000
5,2850,31,10305,2,1,3,1945,1,500000
5,2851,1,10305,2,0,2,1920,1,275000
5,2851,8,10305,2,0,2,2016,1,641497
5,2854,31,10305,2,0,2,1910,1,685000
5,2859,38,10305,2,0,2,1901,1,150000
5,2860,27,10305,2,0,2,1985,1,430000
5,2860,37,10305,2,0,2,1989,1,649000
5,2860,61,10305,2,0,2,1905,1,597000
5,2860,63,10305,2,0,2,1910,1,262500
5,2972,9,10305,2,0,2,1920,1,425000
5,2972,52,10305,2,0,2,1915,1,349000
5,2972,53,10305,2,0,2,1931,1,306000
5,2972,64,10305,2,0,2,1920,1,190000
5,2973,20,10305,2,0,2,1910,1,400000
5,2977,40,10305,2,0,2,2002,1,642515
5,2984,19,10305,2,0,2,1985,1,450000
5,2990,6,10305,2,0,2,1930,1,612500
5,2991,6,10305,2,0,2,1975,1,640000
5,3003,10,10305,2,0,2,1905,1,750000
5,3034,73,10305,2,0,2,1950,1,635000
5,3069,69,10305,2,0,2,1915,1,545000
5,3073,121,10305,2,0,2,1925,1,655000
5,3073,138,10305,2,0,2,1920,1,719999
5,3075,64,10305,2,0,2,2004,1,830000
5,2846,201,10305,3,0,3,2000,1,700000
5,2847,75,10305,3,0,3,1910,1,727000
5,3005,1004,10305,1,0,1,1979,1,457500
5,3005,1011,10305,1,0,1,1979,1,378000
5,3024,1089,10305,1,0,1,1977,1,580000
5,3024,1116,10305,1,0,1,1977,1,539000
5,3024,1146,10305,1,0,1,1977,1,130000
5,3024,1180,10305,1,0,1,1977,1,515100
5,3024,1224,10305,1,0,1,1977,1,530000
5,2972,70,10305,9,2,11,1931,2,1050000
5,2986,12,10305,0,0,0,1974,2,124000
5,2986,12,10305,0,0,0,1974,2,165000
5,2986,12,10305,0,0,0,1974,2,225000
5,2986,12,10305,0,0,0,1974,2,171000
5,2986,12,10305,0,0,0,1974,2,115000
5,2986,12,10305,0,0,0,1974,2,250000
5,2986,12,10305,0,0,0,1974,2,199000
5,2986,12,10305,0,0,0,1974,2,180000
5,2986,12,10305,0,0,0,1974,2,190000
5,2986,12,10305,0,0,0,1974,2,227500
5,2986,12,10305,0,0,0,1974,2,220000
5,2862,1004,10305,1,0,1,1985,2,176000
5,2862,1009,10305,1,0,1,1985,2,279000
5,2862,1023,10305,1,0,1,1985,2,290000
5,2862,1025,10305,1,0,1,1985,2,234000
5,2862,1045,10305,1,0,1,1985,2,255000
5,3019,1024,10305,1,0,1,1988,2,313000
5,2829,1028,10305,1,0,1,1987,2,535000
5,2829,1037,10305,1,0,1,1987,2,780000
5,2972,75,10305,0,1,1,1910,4,270738
5,2822,20,0,0,0,0,0,4,137463
5,2822,21,0,0,0,0,0,4,162920
5,2844,3,10305,0,1,1,1996,4,830000
5,2841,3,0,0,0,0,0,4,45821
5,6086,95,10312,1,0,1,1985,1,1055000
5,6087,127,10312,1,0,1,1996,1,499000
5,6087,168,10312,1,0,1,1996,1,510000
5,6087,174,10312,1,0,1,1996,1,525000
5,6106,29,10312,1,0,1,2009,1,715000
5,6106,203,10312,1,0,1,2000,1,413500
5,6108,26,10309,1,0,1,1987,1,1190000
5,6110,234,10312,1,0,1,2000,1,770000
5,6155,75,10309,1,0,1,1990,1,750000
5,6159,27,10309,1,0,1,1994,1,550000
5,6159,33,10309,1,0,1,1994,1,580000
5,6164,63,10309,1,0,1,1999,1,522500
5,7037,6,10309,1,0,1,1986,1,15523
5,7037,16,10309,1,0,1,1986,1,387000
5,7037,52,10309,1,0,1,1987,1,325000
5,7037,63,10309,1,0,1,1987,1,300000
5,7037,76,10309,1,0,1,1986,1,395000
5,7037,87,10309,1,0,1,1986,1,390000
5,7037,100,10309,1,0,1,1986,1,439800
5,7037,115,10309,1,0,1,1986,1,300000
5,7037,126,10309,1,0,1,1986,1,315000
5,7038,33,10309,1,0,1,1986,1,386000
5,7038,45,10309,1,0,1,1986,1,350000
5,7038,102,10309,1,0,1,1986,1,345000
5,7038,106,10309,1,0,1,1986,1,400000
5,7038,130,10309,1,0,1,1986,1,366000
5,7040,134,10309,1,0,1,1999,1,585000
5,7054,408,10309,1,0,1,1983,1,599000
5,7054,486,10309,1,0,1,1997,1,365000
5,7054,515,10309,1,0,1,2001,1,363500
5,7055,130,10309,1,0,1,1986,1,369000
5,7066,150,10309,1,0,1,1992,1,351500
5,7066,162,10309,1,0,1,1992,1,360000
5,7066,165,10309,1,0,1,1992,1,250000
5,7067,21,10309,1,0,1,1899,1,401000
5,7067,96,10309,1,0,1,1910,1,480000
5,7075,14,10309,1,0,1,1990,1,370000
5,7075,39,10309,1,0,1,1987,1,410000
5,7075,41,10309,1,0,1,1987,1,405000
5,7075,57,10309,1,0,1,1987,1,405000
5,7075,85,10309,1,0,1,1993,1,362500
5,7075,125,10309,1,0,1,1993,1,255000
5,7080,8,10309,1,0,1,1995,1,583000
5,7081,47,10309,1,0,1,1987,1,437000
5,7081,62,10309,1,0,1,1995,1,559000
5,7081,73,10309,1,0,1,1995,1,570000
5,7082,22,10309,1,0,1,1997,1,540000
5,7083,24,10309,1,0,1,1997,1,584900
5,7083,136,10309,1,0,1,1997,1,532500
5,7084,24,10309,1,0,1,1990,1,340000
5,7084,28,10309,1,0,1,1990,1,370499
5,7084,37,10309,1,0,1,1992,1,345000
5,7084,61,10309,1,0,1,1993,1,404000
5,7084,63,10309,1,0,1,1993,1,245000
5,7084,79,10309,1,0,1,1991,1,395000
5,7084,92,10309,1,0,1,1992,1,350000
5,7085,5,10309,1,0,1,1992,1,352500
5,7085,113,10309,1,0,1,1992,1,414888
5,7085,114,10309,1,0,1,1992,1,410000
